# code<TAB>method<TAB>characters; membership only, not ranking
ejlo	cangjie	𣶏
ejlv	cangjie	淒
ejmc	cangjie	演濱
ejmd	cangjie	𣳿
ejme	cangjie	滱
ejmf	cangjie	淙
ejmm	cangjie	渲
ejmn	cangjie	泞
ejmo	cangjie	淀𣺊
ejmu	cangjie	浣
ejnu	cangjie	涴
ejoc	cangjie	滨
ejp	cangjie	沱
ejpb	cangjie	澝𤀑
ejpn	cangjie	濘
ejpu	cangjie	滵
ejqp	cangjie	瀗
ejr	cangjie	沽
ejrb	cangjie	湖
ejrr	cangjie	涫
ejt	cangjie	泋
ejtc	cangjie	濆
ejv	cangjie	洝
ejye	cangjie	漃
ejyj	cangjie	滓
ek	cangjie	汏
ekb	cangjie	洧
ekc	cangjie	鋈
ekcf	cangjie	潦
ekf	cangjie	洃
ekha	cangjie	潴
ekhr	cangjie	漪
eki	cangjie	汯汰
ekjt	cangjie	渀
ekkb	cangjie	浠淆
ekkk	cangjie	漺
eklb	cangjie	㳍
ekld	cangjie	洊
eklu	cangjie	淹
ekm	cangjie	𣳇
ekmr	cangjie	渏
ekms	cangjie	洿
ekn	cangjie	氿洟
ekni	cangjie	汍
ekoo	cangjie	浹
ekpb	cangjie	滯
ekrc	cangjie	㵑
eks	cangjie	氻
eksr	cangjie	泇
el	cangjie	沖
elbk	cangjie	泱
elbu	cangjie	沈
elc	cangjie	𨮜
elfl	cangjie	渊
elg	cangjie	垽
elgm	cangjie	澅
elhi	cangjie	魙
elim	cangjie	渱灗
elll	cangjie	汌沜
elln	cangjie	沸
ellp	cangjie	漶
elmc	cangjie	潰
elmo	cangjie	洮
elmt	cangjie	濜
elmy	cangjie	渄
elq	cangjie	津
elvu	cangjie	湚
elw	cangjie	油
elwp	cangjie	洩
elws	cangjie	涄
elwv	cangjie	漊
elx	cangjie	潚
elxh	cangjie	泲
elxl	cangjie	淵
em	cangjie	江
ema	cangjie	洦
emam	cangjie	洹
embb	cangjie	濡灞
embc	cangjie	湏
embe	cangjie	瀀
embg	cangjie	瀖
embi	cangjie	澐澪瀜
embk	cangjie	渜
embl	cangjie	洏
embm	cangjie	𤅷
embr	cangjie	𤅟
embu	cangjie	灀
embw	cangjie	㵢
emcw	cangjie	洒酒
emd	cangjie	汙
emdm	cangjie	瀝
emdp	cangjie	𤃉
emfb	cangjie	濔
emfi	cangjie	𤅜
emfj	cangjie	泙
emg	cangjie	汪
emgb	cangjie	洅
emgg	cangjie	涯
emgh	cangjie	濏
emgr	cangjie	𣾏
emgu	cangjie	潖
emhf	cangjie	源鴻
emia	cangjie	溍
emig	cangjie	洷
emj	cangjie	汗
emjk	cangjie	澉
emjs	cangjie	汚
emlk	cangjie	浭
emlm	cangjie	𣵾
emls	cangjie	沔
emmc	cangjie	澒
emmf	cangjie	沶
emmi	cangjie	沄
emmp	cangjie	灑
emmr	cangjie	浯
emms	cangjie	污
emmu	cangjie	沅
emmv	cangjie	浱
emn	cangjie	汀
emnn	cangjie	洌
emnr	cangjie	河
emoa	cangjie	瀦
emr	cangjie	沯沰
emrb	cangjie	滆
emrr	cangjie	滒
emrt	cangjie	浢
emru	cangjie	𣸰
emrw	cangjie	湢
emso	cangjie	涿
emt	cangjie	汧
emtb	cangjie	濿
emti	cangjie	㴻
emua	cangjie	潛
emub	cangjie	灊
emvb	cangjie	漘
emvg	cangjie	溼
emvi	cangjie	溽
emvm	cangjie	沍涇
emwd	cangjie	溧
emwf	cangjie	漂
emwg	cangjie	湮湹
emwj	cangjie	潭
emwl	cangjie	湎
emyf	cangjie	漹
emym	cangjie	泟
enao	cangjie	潒
enau	cangjie	浼
enbk	cangjie	渙
enbq	cangjie	澥
enbs	cangjie	湧
encr	cangjie	澹
end	cangjie	染
ene	cangjie	沒
enem	cangjie	洆
enff	cangjie	𤄏
enhb	cangjie	潏
enhd	cangjie	渘
enhe	cangjie	汲
enhx	cangjie	淊
eni	cangjie	汐泓
enib	cangjie	涌
enii	cangjie	漒
enin	cangjie	汿沀
enir	cangjie	洺
enj	cangjie	汛
enkg	cangjie	涏
enkm	cangjie	涎
enkq	cangjie	湕
enkw	cangjie	𣶻
enla	cangjie	𣾂
enlb	cangjie	瀡
enlc	cangjie	濻
enld	cangjie	滁
enlm	cangjie	漋
enlp	cangjie	㶏
enls	cangjie	泐
enmb	cangjie	瀰
enmm	cangjie	溺
enmu	cangjie	洈
ennc	cangjie	澦
enob	cangjie	湑
enoe	cangjie	潑
enok	cangjie	湀
enot	cangjie	澄
enqd	cangjie	滐
enri	cangjie	瀺
ensj	cangjie	渳
enst	cangjie	溋
ensv	cangjie	漲
enue	cangjie	涵
enwf	cangjie	漁
eoah	cangjie	漡
eob	cangjie	汭
eobt	cangjie	盜
eod	cangjie	㳜
eode	cangjie	溆
eodi	cangjie	泭
eodk	cangjie	漵
eog	cangjie	淮
eogd	cangjie	潗
eogf	cangjie	潐
eohh	cangjie	沴
eoii	cangjie	泠𣸮
eoik	cangjie	洑
eoim	cangjie	瀸
eoin	cangjie	汵
eoip	cangjie	淰
eoir	cangjie	浛滄
eoj	cangjie	汻
eokf	cangjie	瀿
eokp	cangjie	滺
eokr	cangjie	𣺈
eolb	cangjie	滫潃
eold	cangjie	滌
eolk	cangjie	浟
eom	cangjie	㳋
eoma	cangjie	澮
eomb	cangjie	淪瀹
eomc	cangjie	浜
eomd	cangjie	涂
eomg	cangjie	洤
eomm	cangjie	潝𣲚
eomn	cangjie	汽渝
eomo	cangjie	澰
eomr	cangjie	洽涻
eomt	cangjie	渰
eon	cangjie	汔
eond	cangjie	滊
eoob	cangjie	溣
eook	cangjie	瀲
eooo	cangjie	㶑
eop	cangjie	沎
eopd	cangjie	沲
eora	cangjie	潪
eosk	cangjie	洢
eotf	cangjie	潕
eoto	cangjie	濮
eou	cangjie	𣳈
eowy	cangjie	海
eoyt	cangjie	涖
ep	cangjie	沁
epa	cangjie	洵𣇹
epd	cangjie	柒池
epdc	cangjie	𤃡
epfd	cangjie	淗
eph	cangjie	泌
ephh	cangjie	沕
ephp	cangjie	淴
ephr	cangjie	湉
epi	cangjie	汋沟
epim	cangjie	汮
epl	cangjie	浺
epou	cangjie	淘
epp	cangjie	沘
eppa	cangjie	湝
epr	cangjie	泃
epru	cangjie	泡
epsh	cangjie	沏
ept	cangjie	泄
eptd	cangjie	渫
epu	cangjie	沌
epuk	cangjie	洶
epyr	cangjie	渹
eqbd	cangjie	瀞
eqbi	cangjie	𤂅
eqg	cangjie	堻
eqhf	cangjie	潔
eqhl	cangjie	浙
eqjr	cangjie	湱
eqka	cangjie	湷
eqkd	cangjie	溱
eqke	cangjie	溙
eqkk	cangjie	湊
eqmb	cangjie	清
eqmc	cangjie	漬
eqmf	cangjie	溸溹
eqoa	cangjie	潜
eqor	cangjie	湁
er	cangjie	呇
erau	cangjie	浥
erb	cangjie	涓
erbc	cangjie	溳
erc	cangjie	𣲵
erhg	cangjie	浧
erhu	cangjie	況
erji	cangjie	濈
ermr	cangjie	潞
erp	cangjie	惉
erpa	cangjie	湣
errd	cangjie	澡
errj	cangjie	潬
ersj	cangjie	湒
eru	cangjie	汜
eruc	cangjie	潠
ervk	cangjie	洖
ervp	cangjie	泯
erxu	cangjie	澠
eryo	cangjie	浞
esbn	cangjie	涮
esce	cangjie	澱
esd	cangjie	渠
eseg	cangjie	𣻹𣿬
eseo	cangjie	㵵
esfi	cangjie	𣻷
eshr	cangjie	沼
eshu	cangjie	浘
esim	cangjie	澀
esip	cangjie	涊
esit	cangjie	濫
esj	cangjie	洱
esja	cangjie	潳
esjj	cangjie	灄
esjr	cangjie	涺
eskr	cangjie	涒
eslc	cangjie	㶊
esll	cangjie	洍
esmb	cangjie	漏
esmc	cangjie	瀷
esme	cangjie	浸
esmg	cangjie	洭渥濯
esmh	cangjie	漻
esmi	cangjie	潯
esmj	cangjie	濢
esmr	cangjie	泀
esmv	cangjie	涱
esnd	cangjie	潺
eso	cangjie	沢
esog	cangjie	滙𣾀
esp	cangjie	泥
esqf	cangjie	溤
esrj	cangjie	澼
esrr	cangjie	漚
ess	cangjie	洰
estt	cangjie	𣸹
estv	cangjie	𣺹
esu	cangjie	氾
esuf	cangjie	𤏁
esuu	cangjie	淈
eswu	cangjie	灠
esyi	cangjie	灟
esyq	cangjie	漽
etak	cangjie	漠
etaw	cangjie	灡
etbc	cangjie	淟
etbg	cangjie	滢
etbn	cangjie	湔
etbo	cangjie	濛
etc	cangjie	洪
etca	cangjie	潽
etcd	cangjie	澲
etcf	cangjie	濝𪃡
etcg	cangjie	𣻺
etch	cangjie	𣶼
etcl	cangjie	澌
etco	cangjie	𣾴
etct	cangjie	溢
etcu	cangjie	港
etge	cangjie	漾
etgf	cangjie	溔
etgi	cangjie	濧𣿭
etgk	cangjie	渼
etgo	cangjie	㵪
etgt	cangjie	濭
ethg	cangjie	𣿅
ethn	cangjie	𣼵
etif	cangjie	瀳
etio	cangjie	𣷸
etit	cangjie	漭
etju	cangjie	𣻻
etk	cangjie	浂
etkn	cangjie	渕
etkr	cangjie	渃
etlb	cangjie	滿
etlk	cangjie	渶
etlm	cangjie	漌
etlo	cangjie	漢
etlx	cangjie	瀟
etm	cangjie	泔
etmbc	cangjie	頮
etmc	cangjie	淇潢
etmi	cangjie	𣶽
etmj	cangjie	澕
etmr	cangjie	渮
etmv	cangjie	湛
etmw	cangjie	𣺋
etnk	cangjie	𣿮
etnu	cangjie	𣸱
etoe	cangjie	濩
etog	cangjie	灘
etor	cangjie	溚濸
etov	cangjie	瀁
etpd	cangjie	㵩
etpp	cangjie	濍
etq	cangjie	洋
etqm	cangjie	溠
etrg	cangjie	灌
etse	cangjie	𣿯
etst	cangjie	灆
ett	cangjie	汫洴
ettb	cangjie	溝
ettc	cangjie	湴𣾁
ettu	cangjie	灔
etub	cangjie	溯
etvd	cangjie	𤂋
etvi	cangjie	滋
etvp	cangjie	濨
etw	cangjie	浀渵
etwa	cangjie	漕
etwb	cangjie	澫
etwi	cangjie	澊瀎
etwt	cangjie	澧
etwv	cangjie	濃
etxc	cangjie	溓
etyc	cangjie	𤅖
etyj	cangjie	𤂍
etym	cangjie	淽
etys	cangjie	淓
eu	cangjie	汕
eubb	cangjie	漰
euc	cangjie	鍌鎏
eugk	cangjie	澂
euhj	cangjie	𣺿
eujf	cangjie	漴
eujt	cangjie	灃
euk	cangjie	汹
eumb	cangjie	湍
eumf	cangjie	湠
eumg	cangjie	漄
eumgi	cangjie	瑬
eumi	cangjie	滍
eumt	cangjie	溰
euog	cangjie	漼
euon	cangjie	涔
eutt	cangjie	灩
eutu	cangjie	灧
euu	cangjie	泏
euud	cangjie	𤀻
euuk	cangjie	溦
ev	cangjie	汝
evfb	cangjie	𤁗
evfd	cangjie	灤
evfe	cangjie	𤀼
evfg	cangjie	濰
evfn	cangjie	灣
evfr	cangjie	𤀽
evid	cangjie	濼
evis	cangjie	泑
evne	cangjie	淥
evr	cangjie	洳
evug	cangjie	灉
evvd	cangjie	漅
evvw	cangjie	淄
ew	cangjie	沺畓
ewb	cangjie	渭
ewc	cangjie	泗𣳉
ewd	cangjie	涃淉
ewdq	cangjie	潿
ewe	cangjie	𣲷
ewfq	cangjie	溿
ewg	cangjie	浬
ewgf	cangjie	潶
ewim	cangjie	漍
ewjr	cangjie	涸
ewk	cangjie	洇
ewlb	cangjie	湡
ewli	cangjie	濁
ewlj	cangjie	澤
ewln	cangjie	瀱
ewlo	cangjie	潀𣽁
ewlv	cangjie	澴
ewml	cangjie	淠
ewmo	cangjie	溷
ewmv	cangjie	渨
ewno	cangjie	歠
ewo	cangjie	泅
ewot	cangjie	溫
ewp	cangjie	㴓
ewr	cangjie	洄
ewtc	cangjie	潩
ewtj	cangjie	滭
ewvf	cangjie	漯
ewwg	cangjie	灅
ewww	cangjie	㵽
eyaj	cangjie	淖
eybb	cangjie	渧濄
eybc	cangjie	湞
eybg	cangjie	灕
eybk	cangjie	澈
eybp	cangjie	瀧
eybr	cangjie	𣽊
eybs	cangjie	滂
eybu	cangjie	濬𣿰
eycb	cangjie	滴
eyck	cangjie	洨湙
eycv	cangjie	滚滾
eydk	cangjie	潡
eydl	cangjie	漷澵
eydu	cangjie	瀙
eyed	cangjie	澯
eyem	cangjie	瀣
eyfe	cangjie	淑
eyg	cangjie	注
eygq	cangjie	澾
eyhc	cangjie	濓瀕
eyhm	cangjie	滻
eyhn	cangjie	沆
eyhs	cangjie	汸
eyhv	cangjie	㳖
eyib	cangjie	淯
eyiu	cangjie	流
eyjc	cangjie	灨
eyjj	cangjie	漣
eyk	cangjie	汶
eykl	cangjie	济
eylc	cangjie	洂瀢
eylh	cangjie	涉
eylm	cangjie	沚澁
eymh	cangjie	濊
eymp	cangjie	泚
eymu	cangjie	𤀹
eyoj	cangjie	淬
eyok	cangjie	液
eypd	cangjie	滹
eypk	cangjie	澞
eypo	cangjie	澽
eypp	cangjie	濾
eypt	cangjie	瀘
eypu	cangjie	淲
eyr	cangjie	沾
eyrb	cangjie	滈
eyrd	cangjie	淳
eyrf	cangjie	涼
eyrj	cangjie	滸
eyrn	cangjie	涥渟瀛灜𤅀𤅗
eyro	cangjie	濠
eyru	cangjie	湸𣻼
eyrv	cangjie	瀼
eysd	cangjie	游湤
eyso	cangjie	漩
eysy	cangjie	淤
eyt	cangjie	泣
eyta	cangjie	湆
eytb	cangjie	湇
eytg	cangjie	潼
eytj	cangjie	㳯漳
eyto	cangjie	澻
eytp	cangjie	澺
eytr	cangjie	涪
eytu	cangjie	滝滰
eyub	cangjie	漓
eyuh	cangjie	滮
eyv	cangjie	汒
eyvg	cangjie	澭
eyvi	cangjie	泫
eyvw	cangjie	滀
eywd	cangjie	澟
eywi	cangjie	滷
eywm	cangjie	澶
eywv	cangjie	滖瀤
eyx	cangjie	濟
eyy	cangjie	汴
f	cangjie	火
faa	cangjie	焻
fab	cangjie	焨
fafu	cangjie	熀
fahm	cangjie	煋
faht	cangjie	焺
fahu	cangjie	煝
fam	cangjie	炟
famh	cangjie	煬
famj	cangjie	焊
famo	cangjie	煶
fank	cangjie	燘
fano	cangjie	熌
fanp	cangjie	燜
fanw	cangjie	爛
fanx	cangjie	爓
faph	cangjie	焬
fapp	cangjie	焜
fate	cangjie	爆
fatj	cangjie	爗
fau	cangjie	𤆵
fawe	cangjie	熳
fayf	cangjie	燝
fayi	cangjie	𤋉
fayt	cangjie	煜
fb	cangjie	肖
fbac	cangjie	熐
fbb	cangjie	焩
fbbe	cangjie	燰
fbbr	cangjie	煱
fbcr	cangjie	烱
fbd	cangjie	栄𤊕
fbhaf	cangjie	鶺
fbhn	cangjie	𤆤
fbhx	cangjie	熖
fbjj	cangjie	煇
fbkf	cangjie	燃
fbln	cangjie	削
fbme	cangjie	煖
fbmr	cangjie	烔
fbnd	cangjie	学烰
fbok	cangjie	敝敞
fbou	cangjie	熎
fbr	cangjie	尚炯
fbrbc	cangjie	賞
fbrd	cangjie	棠
fbrg	cangjie	堂
fbrhu	cangjie	党
fbrlb	cangjie	常
fbrmh	cangjie	牚
fbrmn	cangjie	瓽
fbrpa	cangjie	嘗
fbrq	cangjie	掌
fbrtm	cangjie	甞
fbrw	cangjie	當
fbrwf	cangjie	黨
fbryv	cangjie	裳
fbtu	cangjie	焵
fbuu	cangjie	䙺
fbwi	cangjie	爝
fbyh	cangjie	烿
fcb	cangjie	脊
fci	cangjie	炂
fcnh	cangjie	焍
fcor	cangjie	焀
fcwa	cangjie	熷
fd	cangjie	炑米𣏦
fdamg	cangjie	糧
fdau	cangjie	粑
fdbcr	cangjie	𥺂
fdbm	cangjie	粗
fdbmr	cangjie	粡
fdbt	cangjie	粣
fdbuu	cangjie	粯
fdcsh	cangjie	粉
fddam	cangjie	𥻗
fddh	cangjie	爩
fddi	cangjie	籿
fddj	cangjie	粖
fdeii	cangjie	糔
fdfh	cangjie	粆
fdgp	cangjie	𥺃
fdgrr	cangjie	糦
fdha	cangjie	粕
fdhe	cangjie	粄
fdhhj	cangjie	粺
fdhj	cangjie	粁
fdhoa	cangjie	糌
fdhqu	cangjie	粍
fdhuk	cangjie	糗
fdiav	cangjie	粮
fdibi	cangjie	糐
fdig	cangjie	粧
fdigi	cangjie	𥺁
fdiih	cangjie	糝
fdile	cangjie	糠
fdilr	cangjie	糖
fdipp	cangjie	䊌
fdixp	cangjie	麊
fdiyr	cangjie	𥺦
fdj	cangjie	籵
fdjk	cangjie	粀
fdjmf	cangjie	粽
fdjrb	cangjie	糊
fdk	cangjie	炔类
fdm	cangjie	䉺
fdma	cangjie	粨
fdmbb	cangjie	糯
fdmcw	cangjie	粞
fdmlk	cangjie	粳
fdmlm	cangjie	𥺼
fdmq	cangjie	煒
fdmtb	cangjie	糲
fdnd	cangjie	籽
fdng	cangjie	粈
fdnhd	cangjie	糅
fdnii	cangjie	糨
fdniq	cangjie	粦
fdnj	cangjie	籸
fdnl	cangjie	粌
fdnmm	cangjie	糑
fdnob	cangjie	糈
fdogf	cangjie	𥼚
fdok	cangjie	敉
fdomo	cangjie	𥽋
fdon	cangjie	籺
fdonk	cangjie	糇
fdphh	cangjie	粅
fdpp	cangjie	粃
fdqmb	cangjie	精
fdshi	cangjie	籾
fdsit	cangjie	糮
fdsmv	cangjie	粻
fdso	cangjie	粎
fdss	cangjie	粔
fdtak	cangjie	糢
fdtaw	cangjie	糷
fdtbn	cangjie	糋
fdtgf	cangjie	糕
fdthb	cangjie	糒
fdtlk	cangjie	䊔
fdtmc	cangjie	粸
fdtmv	cangjie	糂
fdtvg	cangjie	糚
fdtvi	cangjie	糍
fdtw	cangjie	粬
fdtwa	cangjie	糟
fdu	cangjie	籼
fduce	cangjie	糉糭
fdv	cangjie	籹
fdwd	cangjie	粿
fdwe	cangjie	𥹉
fdwf	cangjie	煉
fdwg	cangjie	粴
fdwji	cangjie	糰
fdwla	cangjie	糬
fdwtc	cangjie	糞
fdy	cangjie	烞
fdyhr	cangjie	糙
fdyj	cangjie	料
fdyoj	cangjie	粹
fdyr	cangjie	粘
fdyt	cangjie	粒
ff	cangjie	炎炏
ffbb	cangjie	膋
ffbbu	cangjie	覮
ffbc	cangjie	鎣
ffbd	cangjie	榮
ffbdd	cangjie	檾
ffbe	cangjie	滎
ffbf	cangjie	熒爣
ffbg	cangjie	塋𤎌
ffbhf	cangjie	鶯
ffbhm	cangjie	𤯵
ffbhq	cangjie	犖
ffbks	cangjie	勞
ffbli	cangjie	螢
ffbmf	cangjie	禜
ffbmg	cangjie	瑩
ffbmn	cangjie	甇
ffbmw	cangjie	醟
ffbnd	cangjie	𡦃
ffbnj	cangjie	煢
ffbou	cangjie	罃
ffbrr	cangjie	營
ffbuu	cangjie	覢
ffbv	cangjie	嫈
ffbvf	cangjie	縈
ffbyr	cangjie	謍
ffbyv	cangjie	褮
ffdq	cangjie	燐
ffe	cangjie	燮
fff	cangjie	焱爕
fffd	cangjie	燊爃𤒇
ffff	cangjie	燚
fffg	cangjie	𤍢
fffi	cangjie	𤑚
fffs	cangjie	𤏪
ffg	cangjie	烾
ffh	cangjie	炒
ffhe	cangjie	夑
ffhni	cangjie	飊
ffjv	cangjie	𡠺
ffln	cangjie	剡
ffmbc	cangjie	纇顃
ffmu	cangjie	𤈛
ffnl	cangjie	郯
ffno	cangjie	欻
ffye	cangjie	敥
ffypu	cangjie	虩
ffyr	cangjie	煔
fg	cangjie	灶
fgce	cangjie	𤊥
fgg	cangjie	烓
fggu	cangjie	燒
fgit	cangjie	熆
fgni	cangjie	燽
fgrr	cangjie	熺𤐵
fh	cangjie	少
fha	cangjie	𤇢
fhag	cangjie	煌
fhbi	cangjie	烐
fhbk	cangjie	燠
fhbt	cangjie	烅
fhbu	cangjie	省
fhd	cangjie	秌
fhdf	cangjie	煍
fhdn	cangjie	熪
fhdw	cangjie	燔
fhej	cangjie	烽
fher	cangjie	烙
fhey	cangjie	炵
fhfd	cangjie	烀
fhge	cangjie	燬
fhgf	cangjie	燻
fhgr	cangjie	焅
fhgu	cangjie	烍
fhgy	cangjie	㸆
fhhw	cangjie	熘
fhje	cangjie	煅
fhjg	cangjie	煄
fhkb	cangjie	燆
fhks	cangjie	劣
fhlo	cangjie	焮
fhml	cangjie	炘
fhon	cangjie	烆
fhp	cangjie	灹
fhpa	cangjie	焝
fhrj	cangjie	㷆
fhs	cangjie	炸
fhsb	cangjie	煸
fhsf	cangjie	𤑛
fhsm	cangjie	煽
fhsu	cangjie	熩
fhuc	cangjie	𤓎
fhup	cangjie	熄
fhwp	cangjie	熜
fhxu	cangjie	𤊓
fiav	cangjie	烺
fice	cangjie	焌
fihr	cangjie	煘
fiib	cangjie	𤎜
fijb	cangjie	烳
fikk	cangjie	炦
file	cangjie	𤎖
filii	cangjie	蠽
filr	cangjie	煻
fipf	cangjie	爊
fipm	cangjie	烒
fis	cangjie	炉
fitc	cangjie	燫爌
fixp	cangjie	熝
fjbd	cangjie	㶿
fjbj	cangjie	煵
fjcm	cangjie	焢
fjcr	cangjie	熔
fjhp	cangjie	烢
fjkf	cangjie	爎
fjks	cangjie	烤
fjmm	cangjie	煊
fjmu	cangjie	烷
fjnu	cangjie	焥
fjrb	cangjie	煳
fjv	cangjie	𤇼
fjvd	cangjie	炼
fjwj	cangjie	𤉖
fk	cangjie	尖
fkb	cangjie	烠
fkbu	cangjie	瞥
fkcf	cangjie	燎
fkf	cangjie	尜
fkgg	cangjie	煃
fkhaf	cangjie	鷩
fkhqu	cangjie	氅
fkik	cangjie	獘
fkkb	cangjie	烯𤉶
fklb	cangjie	幣
fklmi	cangjie	蟞
fkmbc	cangjie	類
fkmnp	cangjie	斃
fkn	cangjie	彆
fknwf	cangjie	鱉
fkp	cangjie	憋
fkrau	cangjie	鄨
fkrxu	cangjie	鼈
fkryo	cangjie	蹩
fksb	cangjie	熁
fksc	cangjie	燲
fkt	cangjie	弊
fkv	cangjie	嫳
flbk	cangjie	炴
flii	cangjie	爞
flln	cangjie	炥
flmo	cangjie	烑
flmt	cangjie	燼
flwv	cangjie	熡
flx	cangjie	熽
fm	cangjie	灴
fmam	cangjie	烜
fmbb	cangjie	燸
fmbc	cangjie	煩
fmbm	cangjie	爧
fmc	cangjie	兴
fmdm	cangjie	爏
fmf	cangjie	炋
fmhf	cangjie	㷧
fmj	cangjie	㶥
fmmr	cangjie	焐
fmn	cangjie	灯
fmnr	cangjie	炣
fmob	cangjie	炳
fmr	cangjie	炻
fmrw	cangjie	煏
fmso	cangjie	烼
fmu	cangjie	光
fmua	cangjie	熸
fmvm	cangjie	烴
fmwf	cangjie	熛
fmwg	cangjie	煙
fmwj	cangjie	燂
fmym	cangjie	炡
fnbk	cangjie	煥
fng	cangjie	炄
fnhb	cangjie	燏
fnhd	cangjie	煣
fnhe	cangjie	𤆣
fnhx	cangjie	焰
fnin	cangjie	㶴
fnkg	cangjie	烶
fnkm	cangjie	烻
fnkq	cangjie	煡
fno	cangjie	炊
fnot	cangjie	燈
fnq	cangjie	揱
fnqd	cangjie	𤌴
fnvif	cangjie	𦂗
fo	cangjie	尐
fobg	cangjie	𤌍
fod	cangjie	烌
fog	cangjie	焳雀
fogf	cangjie	燋
foii	cangjie	炩
foip	cangjie	焾
foir	cangjie	焓熗
foma	cangjie	燴
fomb	cangjie	㷍爚
fomg	cangjie	烇
fomr	cangjie	烚
fond	cangjie	熂
fopd	cangjie	炧
fowy	cangjie	烸
fpd	cangjie	灺
fpi	cangjie	灼
fpim	cangjie	𤆥
fpkp	cangjie	㷓
fpru	cangjie	炮
fptd	cangjie	煠
fpu	cangjie	炖
fpuu	cangjie	煼
fq	cangjie	半
fqbu	cangjie	眷
fqd	cangjie	桊
fqdmq	cangjie	韏
fqe	cangjie	𣳾
fqhe	cangjie	叛
fqhq	cangjie	牶
fqiav	cangjie	飬
fqks	cangjie	劵
fqlb	cangjie	帣
fqln	cangjie	判
fqmbc	cangjie	頖
fqmso	cangjie	豢
fqmvn	cangjie	甐
fqn	cangjie	弮
fqnbg	cangjie	觠
fqnl	cangjie	鄰
fqnwf	cangjie	鮝
fqq	cangjie	拳
fqsh	cangjie	券
fqsmm	cangjie	翷
fqsqf	cangjie	駦
fqsu	cangjie	卷
fqu	cangjie	亃
fqvif	cangjie	絭
fqvv	cangjie	粼
fqvvv	cangjie	𥻘
fqymu	cangjie	齤
frb	cangjie	焆
frbc	cangjie	熉
frc	cangjie	炽
frhu	cangjie	炾
frrd	cangjie	燥
frrj	cangjie	燀
frrr	cangjie	煰
fruc	cangjie	㷷
frye	cangjie	煆
fsd	cangjie	㮡
fseg	cangjie	熞
fsh	cangjie	灱
fshr	cangjie	炤
fsit	cangjie	爁
fsjr	cangjie	𤉸
fskr	cangjie	𤉙
fsma	cangjie	熠
fsmb	cangjie	㷌
fsmg	cangjie	燿
fsmi	cangjie	燖
fsmt	cangjie	熤
fsrr	cangjie	熰
fss	cangjie	炬
fssr	cangjie	焗
fstt	cangjie	𤋊
fsuu	cangjie	煀
fswu	cangjie	爦
fta	cangjie	焟
ftaw	cangjie	爤
ftbf	cangjie	𤐄
ftc	cangjie	烘烡
ftcw	cangjie	煪
ftgi	cangjie	燨
ftgr	cangjie	㷽
ftgs	cangjie	爔
ftja	cangjie	𤏸
ftlf	cangjie	𤒈
ftlj	cangjie	煂
ftlk	cangjie	煐
ftlo	cangjie	熯
ftlx	cangjie	𤑳
ftmc	cangjie	熿𤊄
ftmd	cangjie	煤
ftmj	cangjie	燁
ftmv	cangjie	煁
ftob	cangjie	焫
ftpi	cangjie	烵
ftpo	cangjie	煫
ftq	cangjie	烊
ftqu	cangjie	𤏲
ftrg	cangjie	爟
ftwb	cangjie	燤
ftwi	cangjie	燇
ftwr	cangjie	𤌚
ftwv	cangjie	燶
fu	cangjie	灿
fua	cangjie	𣆤𣆥
fuap	cangjie	熴
fubjj	cangjie	輝
fuhag	cangjie	𤾗
fuhj	cangjie	㷨
fuhuc	cangjie	𧹍
fuks	cangjie	勌
fumb	cangjie	煓
fumt	cangjie	𤍈
fuog	cangjie	熣
fusma	cangjie	𦒉
fusmg	cangjie	耀
futmj	cangjie	㒯
fvid	cangjie	爍
fvis	cangjie	㶭
fvvv	cangjie	爉
fw	cangjie	畑
fwb	cangjie	煟
fwgg	cangjie	爅
fwjc	cangjie	𤎽
fwk	cangjie	烟
fwkp	cangjie	煾
fwl	cangjie	炠
fwlg	cangjie	𤓓
fwli	cangjie	燭
fwlj	cangjie	燡
fwln	cangjie	劏
fwmbc	cangjie	顲
fwmv	cangjie	煨
fwot	cangjie	熅
fwtc	cangjie	熼
fwtj	cangjie	熚𤒹
fyaj	cangjie	焯
fyav	cangjie	煺
fybc	cangjie	𤋺
fybp	cangjie	爖
fycb	cangjie	熵
fyck	cangjie	烄
fydk	cangjie	燉
fyed	cangjie	燦
fyg	cangjie	炷
fygq	cangjie	燵
fyhj	cangjie	熢
fyhn	cangjie	炕
fyia	cangjie	熾
fyib	cangjie	焴
fyj	cangjie	炓
fyk	cangjie	炆
fynb	cangjie	熥
fyoj	cangjie	焠
fyok	cangjie	焲
fypt	cangjie	爐
fyrb	cangjie	熇
fyrd	cangjie	焞
fyro	cangjie	𤐶
fyru	cangjie	煷
fyrv	cangjie	爙
fysg	cangjie	𤍣
fytg	cangjie	燑
fytj	cangjie	𤍤
fyto	cangjie	燧
fytp	cangjie	燱
fytr	cangjie	焙
fyvi	cangjie	炫
fyvo	cangjie	烗
g	cangjie	土
gagi	cangjie	塒
gah	cangjie	声
gahu	cangjie	堳
gam	cangjie	坦
gamh	cangjie	場
gami	cangjie	壜
gamj	cangjie	垾
gamo	cangjie	堤
ganx	cangjie	壛
gaph	cangjie	埸
gapp	cangjie	堒
gapv	cangjie	堨
gasm	cangjie	塌
gav	cangjie	垠
gawe	cangjie	墁
gb	cangjie	冉
